Vannlokalitet_kode	Vannlokalitet	Betegnelse	Type	Aktivitet_id	Aktivitet_navn	Oppdragsgiver	Oppdragstaker	Parameter_id	Parameter_navn	Parameter_Casnr	Medium_id	Medium_navn	LatinskNavn_id	VitenskapligNavn	Provetakmetode_id	Analysemetode_id	Tid_provetak	Tid_provetak2	Ovre_dyp	Nedre_dyp	DybdeEnhet	Filtrert_Prove	UnntasKlassifisering	Operator	Verdi	Listenavn	Enhet	Provenr	Deteksjonsgrense	Kvantifiseringsgrense	Opprinnelse	Ant_verdier	Kommentar	Arkiv	UTM33 Ost (X)	UTM33 Nord (Y)
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-01-02 00:00:00				m	Ufiltrert		=	5.91		<ubenevnt>	17_  49_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-03-14 00:00:00				m	Ufiltrert		=	5.91		<ubenevnt>	16_1524_  2	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2009-11-30 00:00:00				m	Ufiltrert		=	5.91		<ubenevnt>	09_6791_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-04-11 00:00:00				m	Ufiltrert		=	5.91		<ubenevnt>	16_2083_  1	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-28413	Dalelva i H?yanger. utl?p		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2018-11-29 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	18_A470_  1	2	4		1	Daleelva i H?yanger. utl?	N	21564.9501	6819751.69
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-03-20 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	17_2104_  5	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-04-24 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	17_3082_  4	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-05-01 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	17_3270_  5	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2010-02-22 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	10_ 813_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-10-23 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	17_8447_  1	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS 4720	2012-03-05 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>					1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 10523:2012	2015-05-26 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>					1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-03-27 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	17_2386_  5	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2019-10-21 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	19_A032_  5	1	2		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-05-09 00:00:00				m	Ufiltrert		=	5.92		<ubenevnt>	16_2798_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-01-02 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	17_  49_  6	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2009-04-05 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	09_1847_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2009-04-27 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	09_2117_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2010-01-18 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	10_ 219_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-03-07 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	16_1310_  5	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 10523:2012	2015-12-13 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>					1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-05-30 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	16_3369_  6	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS 4720	2011-11-28 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>					1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS 4720	2012-03-05 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>					1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2011-05-26 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	11_1827_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-04-17 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	17_2851_  2	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-05-08 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	17_3558_  1	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-06-05 00:00:00				m	Ufiltrert		=	5.93		<ubenevnt>	17_4591_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-02-13 00:00:00				m	Ufiltrert		=	5.94		<ubenevnt>	17_1212_  4	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-12-04 00:00:00				m	Ufiltrert		=	5.94		<ubenevnt>	17_9896_  6	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2010-08-09 00:00:00				m	Ufiltrert		=	5.94		<ubenevnt>	10_3837_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 10523:2012	2015-12-27 00:00:00				m	Ufiltrert		=	5.94		<ubenevnt>					1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-01-16 00:00:00				m	Ufiltrert		=	5.94		<ubenevnt>	17_ 372_  6	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2011-04-18 00:00:00				m	Ufiltrert		=	5.94		<ubenevnt>	11_1794_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-04-18 00:00:00				m	Ufiltrert		=	5.94		<ubenevnt>	16_2216_  1	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2018-11-19 00:00:00				m	Ufiltrert		=	5.95		<ubenevnt>	18_A222_  3	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2019-04-29 00:00:00				m	Ufiltrert		=	5.95		<ubenevnt>	19_3912_  5	1	2		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2011-05-30 00:00:00				m	Ufiltrert		=	5.95		<ubenevnt>	11_2552_  6	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 10523:2012	2015-11-01 00:00:00				m	Ufiltrert		=	5.95		<ubenevnt>					1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2019-01-07 00:00:00				m	Ufiltrert		=	5.95		<ubenevnt>	19_ 231_  4	1	2		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2009-08-10 00:00:00				m	Ufiltrert		=	5.95		<ubenevnt>	09_4248_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2018-12-03 00:00:00				m	Ufiltrert		=	5.95		<ubenevnt>	18_A775_  1	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2019-03-04 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	19_1930_  4	1	2		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-05-08 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	17_3558_  4	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-07-31 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	17_5864_  2	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2010-11-15 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	10_5693_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 10523:2012	2015-10-18 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>					1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-04-18 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	16_2216_  6	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-05-09 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	16_2798_  4	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-05-23 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	16_3177_  1	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2018-04-02 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	18_2553_  1	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2019-03-11 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	19_2175_  4	1	2		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 10523:2012	2015-10-18 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>					1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-10-23 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	17_8447_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2009-06-01 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	09_2916_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2010-10-18 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	10_5116_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-04-10 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	17_2781_  2	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2018-03-26 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	18_2368_  2	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2018-04-23 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	18_3432_  2	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2018-05-14 00:00:00				m	Ufiltrert		=	5.96		<ubenevnt>	18_3995_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-05-22 00:00:00				m	Ufiltrert		=	5.97		<ubenevnt>	17_3940_  6	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2010-10-04 00:00:00				m	Ufiltrert		=	5.97		<ubenevnt>	10_4876_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2009-10-19 00:00:00				m	Ufiltrert		=	5.97		<ubenevnt>	09_5826_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-12-04 00:00:00				m	Ufiltrert		=	5.97		<ubenevnt>	17_9896_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-12-18 00:00:00				m	Ufiltrert		=	5.97		<ubenevnt>	17_A375_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2009-05-25 00:00:00				m	Ufiltrert		=	5.97		<ubenevnt>	09_2713_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-04-03 00:00:00				m	Ufiltrert		=	5.97		<ubenevnt>	17_2587_  3	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2018-06-18 00:00:00				m	Ufiltrert		=	5.97		<ubenevnt>	18_5265_  5	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-04-03 00:00:00				m	Ufiltrert		=	5.98		<ubenevnt>	17_2587_  6	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2010-10-18 00:00:00				m	Ufiltrert		=	5.98		<ubenevnt>	10_5116_  6	2	4		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2016-11-14 00:00:00				m	Ufiltrert		=	5.98		<ubenevnt>	16_7871_  2	2	4		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 10523:2012	2015-06-08 00:00:00				m	Ufiltrert		=	5.98		<ubenevnt>					1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	PH	pH		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS 4720	2012-03-19 00:00:00				m	Ufiltrert		=	5.98		<ubenevnt>					1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-02-13 00:00:00				m	Ufiltrert		=	5.98		<ubenevnt>	17_1212_  5	2	4		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	PH	pH		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4720	2017-03-20 00:00:00				m	Ufiltrert		=	5.98		<ubenevnt>	17_2104_  2	2	4		1	Ved utl?p	N	21577.8	6819750.7
